,claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration,CLAIM NO,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,INDUSTRY,INDUSTRY (IF OTHER),SOURCE (URL),NOTES,City,Region
1168,LLVA60313,LOCKHEED MARTIN CORPORATION,MANASSAS,VA,20110.0,male,False,False,0.0,2016-11-15,False,False,0.0,2016-11-15,False,False,False,0.0,0.0,0,LLVA60313,LOCKHEED MARTIN CORPORATION,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1169,LLVA60351,K.D. JONES & SONS TRUCKING,MANASSAS,VA,20110.0,male,False,False,1000.0,2016-11-21,False,False,166.67,2016-12-22,False,False,False,0.0,0.0,31,LLVA60351,K.D. JONES & SONS TRUCKING,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1170,LLVA60361,PICTURE PERFECT HOME IMPROVEMENT,MANASSAS,VA,20112.0,male,True,False,1825.0,2016-11-22,False,False,0.0,2016-11-22,False,False,False,0.0,0.0,0,LLVA60361,PICTURE PERFECT HOME IMPROVEMENT,MANASSAS,VA,20112.0,,,,,MANASSAS,Northern
1171,LLVA60371,PICTURE PERFECT HOME IMPROVEMENT,MANASSAS,VA,20112.0,male,True,False,1729.0,2016-11-22,False,False,0.0,2016-11-22,False,False,False,0.0,0.0,0,LLVA60371,PICTURE PERFECT HOME IMPROVEMENT,MANASSAS,VA,20112.0,,,,,MANASSAS,Northern
1172,LLVA60436,VIGARIOS BAKERY LLC,MANASSAS,VA,20110.0,male,True,False,395.72,2016-12-20,False,False,0.0,2016-12-27,False,False,False,0.0,0.0,7,LLVA60436,VIGARIOS BAKERY LLC,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1173,LLVA60475,PATRIOT DISPOSAL,MANASSAS,VA,20108.0,male,True,False,1200.0,2017-01-04,False,False,0.0,2017-01-17,False,False,False,0.0,0.0,13,LLVA60475,PATRIOT DISPOSAL,MANASSAS,VA,20108.0,,,,,MANASSAS,Northern
1174,LLVA60649,SCARBOROUGH FREIGHT & TRANSPORTATION,MANASSAS,VA,20109.0,male,True,False,0.0,2017-02-10,False,False,0.0,2017-02-10,False,False,False,0.0,0.0,0,LLVA60649,SCARBOROUGH FREIGHT & TRANSPORTATION,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1175,LLVA60788,SCARBOROUGH FRIEGHT & TRANSPORTATION,MANASSAS,VA,20109.0,male,True,False,2307.69,2017-03-20,False,False,0.0,2017-03-20,False,False,False,0.0,0.0,0,LLVA60788,SCARBOROUGH FRIEGHT & TRANSPORTATION,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1176,LLVA60789,DEAN TECHNOLOGIES,MANASSAS,VA,20109.0,male,False,False,529.92,2017-03-14,False,False,0.0,2017-03-14,False,False,False,0.0,0.0,0,LLVA60789,DEAN TECHNOLOGIES,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1177,LLVA60881,ALKAMS CONSTRUCTION LLC,MANASSAS,VA,20110.0,female,True,False,3766.0,2017-04-10,False,False,0.0,2017-05-12,False,False,False,0.0,0.0,32,LLVA60881,ALKAMS CONSTRUCTION LLC,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1178,LLVA60909,LEONEL VARGAS,MANASSAS,VA,20110.0,female,True,False,3766.0,2017-04-12,False,False,0.0,2017-05-12,False,False,False,0.0,0.0,30,LLVA60909,LEONEL VARGAS,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1179,LLVA61123,VIRGINIA SURVEILLANCE FORCE,MANASSAS,VA,20109.0,male,False,False,2000.0,2017-06-15,False,False,0.0,2017-06-15,False,False,False,0.0,0.0,0,LLVA61123,VIRGINIA SURVEILLANCE FORCE,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1180,LLVA61188,PAMCO CARE LLC,MANASSAS,VA,20111.0,female,False,False,692.31,2017-06-26,False,False,0.0,2017-06-26,False,False,False,0.0,0.0,0,LLVA61188,PAMCO CARE LLC,MANASSAS,VA,20111.0,,,,,MANASSAS,Northern
1181,LLVA61240,ELECTRICAL INNOVATIONS INC,MANASSAS,VA,20109.0,male,False,False,980.0,2017-07-06,False,False,0.0,2017-07-06,False,False,False,0.0,0.0,0,LLVA61240,ELECTRICAL INNOVATIONS INC,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1182,LLVA61260,BLUE DOVE HOME HEALTH,MANASSAS,VA,20110.0,female,True,False,2052.0,2017-07-17,False,False,0.0,2017-08-09,False,False,False,0.0,0.0,23,LLVA61260,BLUE DOVE HOME HEALTH,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1183,LLVA61293,BMC GROUP,MANASSAS,VA,22109.0,female,True,False,13962.0,2017-07-18,False,False,0.0,2017-07-18,False,False,False,0.0,0.0,0,LLVA61293,BMC GROUP,MANASSAS,VA,22109.0,,,,,MANASSAS,Northern
1184,LLVA61384,E.E. WINE INC,MANASSAS,VA,20110.0,,False,False,877.0,2017-08-09,False,False,0.0,2017-09-14,False,False,False,0.0,0.0,36,LLVA61384,E.E. WINE INC,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1185,LLVA61397,BRIDGING THE GAP FAMILY SERVICES,MANASSAS,VA,20109.0,male,False,False,580.0,2017-08-08,False,False,0.0,2017-08-08,False,False,False,0.0,0.0,0,LLVA61397,BRIDGING THE GAP FAMILY SERVICES,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1186,LLVA61425,SUPER CONCRETE,MANASSAS,VA,20111.0,male,True,False,0.0,2017-08-15,False,False,0.0,2017-08-15,False,False,False,0.0,0.0,0,LLVA61425,SUPER CONCRETE,MANASSAS,VA,20111.0,,,,,MANASSAS,Northern
1187,LLVA61430,FMI COMPLETE JANITOR SERVICES INC,MANASSAS,VA,20110.0,,True,False,468.0,2017-08-18,False,False,180.0,2017-09-11,False,False,False,0.0,0.0,24,LLVA61430,FMI COMPLETE JANITOR SERVICES INC,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1188,LLVA61452,DMV,MANASSAS,VA,20111.0,male,False,False,2800.0,2017-08-18,False,False,0.0,2017-08-18,False,False,False,0.0,0.0,0,LLVA61452,DMV,MANASSAS,VA,20111.0,,,,,MANASSAS,Northern
1189,LLVA61574,BATTLEFIELD FORD,MANASSAS,VA,20110.0,male,False,False,5000.0,2017-09-21,False,False,4989.05,2018-03-20,False,False,False,0.0,0.0,180,LLVA61574,BATTLEFIELD FORD,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1190,LLVA61620,L & K RECOVERY,MANASSAS,VA,20110.0,male,False,False,440.0,2017-10-16,False,False,0.0,2017-11-27,False,False,False,0.0,0.0,42,LLVA61620,L & K RECOVERY,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1191,LLVA61666,BUSTILLO TRUCKING,MANASSAS,VA,20112.0,male,True,False,168.0,2017-10-16,False,False,160.0,2017-10-30,False,False,False,0.0,0.0,14,LLVA61666,BUSTILLO TRUCKING,MANASSAS,VA,20112.0,,,,,MANASSAS,Northern
1192,LLVA61697,AMERICAN MANAGEMENT OF VIRGINIA INC,MANASSAS,VA,20132.0,female,False,False,1285.71,2017-10-20,False,False,0.0,2017-10-26,False,False,False,0.0,0.0,6,LLVA61697,AMERICAN MANAGEMENT OF VIRGINIA INC,MANASSAS,VA,20132.0,,,,,MANASSAS,Northern
1193,LLVA61776,BATTLEFIELD FORD,MANASSAS,VA,20110.0,male,False,False,210.0,2017-11-08,False,False,0.0,2017-11-13,False,False,False,0.0,0.0,5,LLVA61776,BATTLEFIELD FORD,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1194,LLVA61873,POWER CLEANING INC,MANASSAS,VA,20110.0,male,True,False,392.0,2017-11-28,False,False,432.0,2018-02-05,False,False,False,0.0,0.0,69,LLVA61873,POWER CLEANING INC,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1195,LLVA62061,RESURFACE INC,MANASSAS,VA,20109.0,male,False,False,750.0,2018-01-11,False,False,0.0,2018-01-11,False,False,False,0.0,0.0,0,LLVA62061,RESURFACE INC,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1196,LLVA62068,MANASSAS HOSPITALITY GROUP,MANASSAS,VA,20109.0,female,False,False,225.5,2018-01-11,False,False,0.0,2018-01-11,False,False,False,0.0,0.0,0,LLVA62068,MANASSAS HOSPITALITY GROUP,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1197,LLVA62093,R. M. FAUGHT & ASSOCIATES INC,MANASSAS,VA,20112.0,male,False,False,10800.0,2018-01-24,False,False,0.0,2018-03-13,False,False,False,0.0,0.0,48,LLVA62093,R. M. FAUGHT & ASSOCIATES INC,MANASSAS,VA,20112.0,,,,,MANASSAS,Northern
1198,LLVA62107,LEESBURG TRANSMISSIONS,MANASSAS,VA,20110.0,male,False,False,2375.0,2018-01-23,False,False,0.0,2018-01-23,False,False,False,0.0,0.0,0,LLVA62107,LEESBURG TRANSMISSIONS,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1199,LLVA62132,ROBERT FAUGHT,MANASSAS,VA,20112.0,male,False,False,10800.0,2018-01-29,False,False,0.0,2018-03-13,False,False,False,0.0,0.0,43,LLVA62132,ROBERT FAUGHT,MANASSAS,VA,20112.0,,,,,MANASSAS,Northern
1200,LLVA62138,THE SCARBOROUGH GROUP OF COMPANIES,MANASSAS,VA,20109.0,female,False,False,1000.0,2018-02-05,False,False,0.0,2018-02-06,False,False,False,0.0,0.0,1,LLVA62138,THE SCARBOROUGH GROUP OF COMPANIES,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1201,LLVA62211,E.E. WINE ENERGY,MANASSAS,VA,20110.0,male,False,False,112.85,2018-02-28,False,False,0.0,2018-03-02,False,False,False,0.0,0.0,2,LLVA62211,E.E. WINE ENERGY,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1202,LLVA62253,RESURFACE INC,MANASSAS,VA,20109.0,male,False,False,870.0,2018-03-02,False,False,870.0,2018-03-05,False,False,False,0.0,0.0,3,LLVA62253,RESURFACE INC,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1203,LLVA62299,FAIRFAX HYDROCRANE COMPANY INC,MANASSAS,VA,20108.0,male,False,False,1481.25,2018-03-15,False,False,0.0,2018-06-25,False,False,False,0.0,0.0,102,LLVA62299,FAIRFAX HYDROCRANE COMPANY INC,MANASSAS,VA,20108.0,,,,,MANASSAS,Northern
1204,LLVA62350,BREEDEN MECHANICAL,MANASSAS,VA,20109.0,male,False,False,648.0,2018-03-29,False,False,0.0,2018-06-27,False,False,False,0.0,0.0,90,LLVA62350,BREEDEN MECHANICAL,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1205,LLVA62475,SCARBOROUGH FREIGHT TRANSPORTATION,MANASSAS,VA,20109.0,female,False,False,1338.24,2018-05-15,False,False,1204.41,2018-07-23,False,False,False,0.0,0.0,69,LLVA62475,SCARBOROUGH FREIGHT TRANSPORTATION,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1206,LLVA62482,ALL AMERICAN PLUMBERS,MANASSAS,VA,20109.0,male,False,False,1286.64,2018-05-15,False,False,0.0,2018-06-12,False,False,False,0.0,0.0,28,LLVA62482,ALL AMERICAN PLUMBERS,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1207,LLVA62539,BRIDGING THE GAP FAMILY SERVICES,MANASSAS,VA,20109.0,,False,False,1600.0,2018-05-18,False,False,0.0,2018-05-22,False,False,False,0.0,0.0,4,LLVA62539,BRIDGING THE GAP FAMILY SERVICES,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1208,LLVA62549,YONA SYSTEMS GROUP,MANASSAS,VA,20111.0,male,False,False,0.0,2018-05-24,False,False,0.0,2018-05-25,False,False,False,0.0,0.0,1,LLVA62549,YONA SYSTEMS GROUP,MANASSAS,VA,20111.0,,,,,MANASSAS,Northern
1209,LLVA62555,5 STAR TOWING & RECOVERY,MANASSAS,VA,20109.0,male,False,False,80.0,2018-05-23,False,False,80.0,2018-07-09,False,False,False,0.0,0.0,47,LLVA62555,5 STAR TOWING & RECOVERY,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1210,LLVA62638,OMEGA CONTRACTIL LLC,MANASSAS,VA,20111.0,male,False,False,7500.0,2018-06-07,False,False,0.0,2018-06-07,False,False,False,0.0,0.0,0,LLVA62638,OMEGA CONTRACTIL LLC,MANASSAS,VA,20111.0,,,,,MANASSAS,Northern
1211,LLVA62641,ROTO-ROOTER,MANASSAS,VA,20110.0,male,False,False,485.75,2018-06-14,False,False,0.0,2018-07-05,False,False,False,0.0,0.0,21,LLVA62641,ROTO-ROOTER,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1212,LLVA62704,LA QUINTA,MANASSAS,VA,20109.0,male,True,False,40.0,2018-06-22,False,False,0.0,2018-06-22,False,False,False,0.0,0.0,0,LLVA62704,LA QUINTA,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1213,LLVA62709,FAIRFAX HYDROCRANE COMPANY INC,MANASSAS,VA,20108.0,male,False,False,1481.25,2018-06-25,False,False,1443.75,2018-06-25,False,False,False,0.0,0.0,0,LLVA62709,FAIRFAX HYDROCRANE COMPANY INC,MANASSAS,VA,20108.0,,,,,MANASSAS,Northern
1214,LLVA62721,BREEDEN MECHANICAL,MANASSAS,VA,20109.0,male,False,False,648.0,2018-06-27,False,False,0.0,2018-07-25,False,False,False,0.0,0.0,28,LLVA62721,BREEDEN MECHANICAL,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1215,LLVA62791,SPEEDPRO IMAGING CENTREVILLE,MANASSAS,VA,20109.0,male,True,False,160.0,2018-07-23,False,False,0.0,2018-07-24,False,False,False,0.0,0.0,1,LLVA62791,SPEEDPRO IMAGING CENTREVILLE,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1216,LLVA62798,DAYS INN BY WYNDHAM MANASSAS BATTLEFIELD,MANASSAS,VA,20109.0,,True,False,600.0,2018-07-25,False,False,0.0,2018-09-10,False,False,False,0.0,0.0,47,LLVA62798,DAYS INN BY WYNDHAM MANASSAS BATTLEFIELD,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1217,LLVA62826,AMKO AUTO OF MANASSAS,MANASSAS,VA,20110.0,male,False,False,2200.0,2018-07-30,False,False,0.0,2018-08-09,False,False,False,0.0,0.0,10,LLVA62826,AMKO AUTO OF MANASSAS,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1218,LLVA62859,PAMCO CARE,MANASSAS,VA,20111.0,,False,False,1231.04,2018-07-27,False,False,0.0,2018-07-27,False,False,False,0.0,0.0,0,LLVA62859,PAMCO CARE,MANASSAS,VA,20111.0,,,,,MANASSAS,Northern
1219,LLVA62860,ALL ABOUT MARKETING LLC,MANASSAS,VA,20109.0,,False,False,1680.0,2018-08-07,False,False,0.0,2018-09-20,False,False,False,0.0,0.0,44,LLVA62860,ALL ABOUT MARKETING LLC,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1220,LLVA62862,NO BUSINESS NAME GIVEN,MANASSAS,VA,20110.0,male,False,False,6350.0,2018-07-31,False,False,0.0,2018-07-31,False,False,False,0.0,0.0,0,LLVA62862,NO BUSINESS NAME GIVEN,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1221,LLVA62906,BIG PLATE FMS LLC,MANASSAS,VA,20109.0,male,False,False,5277.78,2018-08-07,False,False,0.0,2018-08-07,False,False,False,0.0,0.0,0,LLVA62906,BIG PLATE FMS LLC,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1222,LLVA62924,ALL AMERICAN PLUMBERS,MANASSAS,VA,20109.0,male,False,False,1286.64,2018-08-08,False,False,0.0,2018-12-06,False,False,False,0.0,0.0,120,LLVA62924,ALL AMERICAN PLUMBERS,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1223,LLVA62955,TRI-STATE FIREWORKS,MANASSAS,VA,20110.0,female,False,False,425.0,2018-08-21,False,False,425.0,2018-08-21,False,False,False,0.0,0.0,0,LLVA62955,TRI-STATE FIREWORKS,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1224,LLVA62962,VILLAGE CONCRETE INC,MANASSAS,VA,20109.0,male,True,False,0.0,2018-08-15,False,False,0.0,2018-08-15,False,False,False,0.0,0.0,0,LLVA62962,VILLAGE CONCRETE INC,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1225,LLVA62976,5 STAR TOWING & RECOVERY,MANASSAS,VA,20109.0,male,False,False,80.0,2018-08-20,False,False,80.0,2018-09-18,False,False,False,0.0,0.0,29,LLVA62976,5 STAR TOWING & RECOVERY,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1226,LLVA63060,DAYS INN BY WYNDHAM MANASSAS BATTLEFIELD,MANASSAS,VA,20109.0,,True,False,600.0,2018-09-10,False,False,600.0,2018-09-11,False,False,False,0.0,0.0,1,LLVA63060,DAYS INN BY WYNDHAM MANASSAS BATTLEFIELD,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1227,LLVA63121,ALL ABOUT MARKETING LLC,MANASSAS,VA,20109.0,,False,False,1680.0,2018-09-20,False,False,0.0,2018-09-27,False,False,False,0.0,0.0,7,LLVA63121,ALL ABOUT MARKETING LLC,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1228,LLVA63122,NO NAME GIVEN,MANASSAS,VA,20110.0,male,False,False,2500.0,2018-09-26,False,False,0.0,2018-09-26,False,False,False,0.0,0.0,0,LLVA63122,NO NAME GIVEN,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1229,LLVA63241,VILLAGE CONCRETE INC,MANASSAS,VA,20109.0,male,True,False,880.0,2018-11-14,False,False,950.4,2018-12-04,False,False,False,0.0,0.0,20,LLVA63241,VILLAGE CONCRETE INC,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1230,LLVA63307,NATIONAL VENDOR MANAGEMENT,MANASSAS,VA,20110.0,male,False,False,1777.0,2018-11-15,False,False,0.0,2018-11-15,False,False,False,0.0,0.0,0,LLVA63307,NATIONAL VENDOR MANAGEMENT,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1231,LLVA63354,POP A LOCK OF RICHMOND,MANASSAS,VA,20112.0,male,False,False,1042.0,2018-12-07,False,False,0.0,2018-12-07,False,False,False,0.0,0.0,0,LLVA63354,POP A LOCK OF RICHMOND,MANASSAS,VA,20112.0,,,,,MANASSAS,Northern
1232,LLVA63371,MANASSAS 4 CINEMAS LLC,MANASSAS,VA,20110.0,male,False,False,378.81,2018-12-12,False,False,360.38,2018-12-20,False,False,False,0.0,0.0,8,LLVA63371,MANASSAS 4 CINEMAS LLC,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1233,LLVA63379,RIGHT AT HOME,MANASSAS,VA,20109.0,female,False,False,280.0,2018-12-14,False,False,0.0,2018-12-14,False,False,False,0.0,0.0,0,LLVA63379,RIGHT AT HOME,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1234,LLVA63382,HELPCOMM INC,MANASSAS,VA,20112.0,female,False,False,1075.0,2019-01-07,False,False,0.0,2019-01-07,False,False,False,0.0,0.0,0,LLVA63382,HELPCOMM INC,MANASSAS,VA,20112.0,,,,,MANASSAS,Northern
1235,LLVA63389,SALVATION ARMY,MANASSAS,VA,20109.0,female,True,False,640.0,2019-01-07,False,False,881.5,2019-02-01,False,False,False,0.0,0.0,25,LLVA63389,SALVATION ARMY,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1236,LLVA63408,HELPCOMM,MANASSAS,VA,20109.0,male,True,False,11019.24,2018-12-12,False,False,0.0,2018-12-12,False,False,False,0.0,0.0,0,LLVA63408,HELPCOMM,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1237,LLVA63410,NOVALINE DENTAL,MANASSAS,VA,20110.0,female,True,False,452.4,2018-12-12,False,False,0.0,2018-12-12,False,False,False,0.0,0.0,0,LLVA63410,NOVALINE DENTAL,MANASSAS,VA,20110.0,,,,,MANASSAS,Northern
1238,LLVA63416,VA HOME BASED COUNSELING,MANASSAS,VA,20109.0,female,False,False,1125.0,2018-12-18,False,False,0.0,2019-01-04,False,False,False,0.0,0.0,17,LLVA63416,VA HOME BASED COUNSELING,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1239,LLVA63422,MANASSAS REHAB CENTER,MANASSAS,VA,20109.0,male,False,False,0.0,2019-01-04,False,False,0.0,2019-01-04,False,False,False,0.0,0.0,0,LLVA63422,MANASSAS REHAB CENTER,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1240,LLVA63435,HELPCOMM/BRAVA TEK,MANASSAS,VA,20109.0,male,False,False,3000.0,2019-01-02,False,False,0.0,2019-01-02,False,False,False,0.0,0.0,0,LLVA63435,HELPCOMM/BRAVA TEK,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1241,LLVA63453,HELPCOMM,MANASSAS,VA,20109.0,male,False,False,2593.75,2019-01-02,False,False,0.0,2019-01-02,False,False,False,0.0,0.0,0,LLVA63453,HELPCOMM,MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1242,LLVA63470,"TOYS STOP, NFL WORLD",MANASSAS,VA,20109.0,male,False,False,1016.0,2019-01-28,False,False,0.0,2019-02-07,False,False,False,0.0,0.0,10,LLVA63470,"TOYS STOP, NFL WORLD",MANASSAS,VA,20109.0,,,,,MANASSAS,Northern
1243,LLVA59017,SOWING SEEDS DAYCARE & PRESCHOOL,VIRGINIA BEACH,VA,23462.0,,False,False,1185.69,2015-12-30,False,False,585.77,2016-01-08,False,False,False,0.0,0.0,9,LLVA59017,SOWING SEEDS DAYCARE & PRESCHOOL,VIRGINIA BEACH,VA,23462.0,Other (provide detail in column to the right),Child Care,,,VIRGINIA BEACH,Hampton Roads
1244,LLVA59034,"PHELPS LLC, AND LATOYA PHELPS-CORBIN, INDIVIDUALLY",VIRGINIA BEACH,VA,23462.0,female,False,False,3000.0,2016-01-06,True,False,2385.0,2017-12-06,False,False,True,3180.0,2385.0,700,LLVA59034,"PHELPS LLC, AND LATOYA PHELPS-CORBIN, INDIVIDUALLY",VIRGINIA BEACH,VA,23462.0,,,,,VIRGINIA BEACH,Hampton Roads
1245,LLVA59039,MARK WILLIAMS CLEANING SERVICE,VIRGINIA BEACH,VA,23452.0,male,False,False,661.3,2016-01-07,False,False,661.3,2016-01-26,False,False,False,0.0,0.0,19,LLVA59039,MARK WILLIAMS CLEANING SERVICE,VIRGINIA BEACH,VA,23452.0,Cleaning services,,,,VIRGINIA BEACH,Hampton Roads
1246,LLVA59065,SUBWAY,VIRGINIA BEACH,VA,23462.0,female,False,False,0.0,2016-01-13,False,False,0.0,2016-01-13,False,False,False,0.0,0.0,0,LLVA59065,SUBWAY,VIRGINIA BEACH,VA,23462.0,Restaurant,,,,VIRGINIA BEACH,Hampton Roads
1247,LLVA59080,CALIFRESH BISTRO,VIRGINIA BEACH,VA,23454.0,,False,False,330.0,2016-01-20,False,False,0.0,2016-01-20,False,False,False,0.0,0.0,0,LLVA59080,CALIFRESH BISTRO,VIRGINIA BEACH,VA,23454.0,Restaurant,,,,VIRGINIA BEACH,Hampton Roads
1248,LLVA59116,Q MASTER BILLARDS,VIRGINIA BEACH,VA,23462.0,male,False,False,0.0,2016-02-01,False,False,0.0,2016-02-01,False,False,False,0.0,0.0,0,LLVA59116,Q MASTER BILLARDS,VIRGINIA BEACH,VA,23462.0,,,,,VIRGINIA BEACH,Hampton Roads
1249,LLVA59141,MID ATLANTIC GLASS,VIRGINIA BEACH,VA,23453.0,male,False,False,0.0,2016-02-05,False,False,0.0,2016-02-05,False,False,False,0.0,0.0,0,LLVA59141,MID ATLANTIC GLASS,VIRGINIA BEACH,VA,23453.0,,,,,VIRGINIA BEACH,Hampton Roads
1250,LLVA59165,ENTERTAINMENT INDUSTRIES INC.,VIRGINIA BEACH,VA,23462.0,male,False,False,240.0,2016-02-16,False,False,0.0,2016-02-16,False,False,False,0.0,0.0,0,LLVA59165,ENTERTAINMENT INDUSTRIES INC.,VIRGINIA BEACH,VA,23462.0,,,,,VIRGINIA BEACH,Hampton Roads
1251,LLVA59168,AMERICAN MECHANICAL,VIRGINIA BEACH,VA,23451.0,male,False,False,375.0,2016-02-16,False,False,0.0,2016-02-25,False,False,False,0.0,0.0,9,LLVA59168,AMERICAN MECHANICAL,VIRGINIA BEACH,VA,23451.0,,,,,VIRGINIA BEACH,Hampton Roads
1252,LLVA59172,MUFFLER & BRAKE KING,VIRGINIA BEACH,VA,23462.0,male,False,False,600.0,2016-02-16,False,False,0.0,2016-02-17,False,False,False,0.0,0.0,1,LLVA59172,MUFFLER & BRAKE KING,VIRGINIA BEACH,VA,23462.0,,,,,VIRGINIA BEACH,Hampton Roads
1253,LLVA59181,STEFFENIE SYMONE ENTERPRISES,VIRGINIA BEACH,VA,23462.0,female,False,False,506.25,2016-02-16,False,False,0.0,2016-02-23,False,False,False,0.0,0.0,7,LLVA59181,STEFFENIE SYMONE ENTERPRISES,VIRGINIA BEACH,VA,23462.0,,,,,VIRGINIA BEACH,Hampton Roads
1254,LLVA59300,SHEPPARD'S XTREME SERVICES,VIRGINIA BEACH,VA,23455.0,,False,False,450.0,2016-03-08,False,False,0.0,2016-03-08,False,False,False,0.0,0.0,0,LLVA59300,SHEPPARD'S XTREME SERVICES,VIRGINIA BEACH,VA,23455.0,,,,,VIRGINIA BEACH,Hampton Roads
1255,LLVA59305,RHRC,VIRGINIA BEACH,VA,23454.0,male,False,False,0.0,2016-03-08,False,False,0.0,2016-03-08,False,False,False,0.0,0.0,0,LLVA59305,RHRC,VIRGINIA BEACH,VA,23454.0,,,,,VIRGINIA BEACH,Hampton Roads
1256,LLVA59319,HEARTH WOODFIRE CUISINE & CRAFT BEER,VIRGINIA BEACH,VA,23451.0,male,False,False,2035.0,2016-03-11,False,False,0.0,2016-04-01,False,False,False,0.0,0.0,21,LLVA59319,HEARTH WOODFIRE CUISINE & CRAFT BEER,VIRGINIA BEACH,VA,23451.0,Retail,,,,VIRGINIA BEACH,Hampton Roads
1257,LLVA59342,MAACO,VIRGINIA BEACH,VA,23455.0,male,False,False,480.0,2016-03-17,False,False,0.0,2016-03-22,False,False,False,0.0,0.0,5,LLVA59342,MAACO,VIRGINIA BEACH,VA,23455.0,,,,,VIRGINIA BEACH,Hampton Roads
1258,LLVA59381,MOSQUITO JOE OF VIRGINIA BEACH,VIRGINIA BEACH,VA,23452.0,male,False,False,307.5,2016-03-24,True,False,297.25,2016-03-31,False,True,False,0.0,0.0,7,LLVA59381,MOSQUITO JOE OF VIRGINIA BEACH,VIRGINIA BEACH,VA,23452.0,,,,,VIRGINIA BEACH,Hampton Roads
1259,LLVA59427,BOUCHER TAX & ACCOUNT SERVICES,VIRGINIA BEACH,VA,23451.0,female,False,False,110.0,2016-04-12,False,False,0.0,2016-04-18,False,False,False,0.0,0.0,6,LLVA59427,BOUCHER TAX & ACCOUNT SERVICES,VIRGINIA BEACH,VA,23451.0,,,,,VIRGINIA BEACH,Hampton Roads
1260,LLVA59487,F.N.I. HEALTH CARE,VIRGINIA BEACH,VA,23462.0,male,False,False,1070.0,2016-04-19,False,False,0.0,2016-04-19,False,False,False,0.0,0.0,0,LLVA59487,F.N.I. HEALTH CARE,VIRGINIA BEACH,VA,23462.0,Healthcare/Medicine,,,,VIRGINIA BEACH,Hampton Roads
